Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
24,1186,726,13008478,13008478,1.176715513111015,118.56907270783191
16,51,279,1189108,1189108,0.20793123729862045,10.376487467486013
24,580,146,579922,579922,0.18983222738072558,4.938862027253532
5,315,1078,5004086,5004086,0.3577202783473879,46.571599441890775
12,318,526,3222286,3222286,0.27171286844367076,30.266113123837222
7,1771,686,4050154,4050154,0.28350493684106426,35.67666725476725
5,485,1389,8411794,8411794,0.5913167246081452,84.67423356838334
19,1105,133,469234,469234,0.15783249769144272,4.694267260749224
5,1545,1047,6018166,6018166,0.34441041303607445,63.849905296638774
6,1086,1866,19466122,19466122,1.3930299755098288,212.56165610839645
14,1770,259,1336709,1336709,0.14710037589525765,13.349848031169461
4,1775,830,3551580,3551580,0.25406995229909274,30.77338831613127
24,1376,1612,62039442,62039442,5.516816578371284,562.3325940860809
2,1065,1721,4815368,4815368,0.551652896197593,41.407831232006494
7,282,1884,21860062,21860062,1.6808829465962059,216.773305836922
2,2047,1885,7434450,7434450,0.41708798399456215,65.02262460772339
7,1269,204,512050,512050,0.07048159874662692,5.289520314958287
10,196,756,5307130,5307130,0.41431788848022066,46.373470273736444
8,676,962,7145746,7145746,0.5046883528447454,64.17188903402572
12,1838,1232,18987594,18987594,1.7584620669852693,187.9448026219862
12,117,922,9479092,9479092,0.7504227822306553,88.01472817799974
17,1779,1742,51699086,51699086,4.1270931273381635,536.016157313306
20,2013,649,9328736,9328736,0.726527637616697,82.62978439888761
19,1722,472,4836594,4836594,0.40597711274106146,43.701450061116724
22,234,1945,79960905,79960905,7.215545374625742,850.2574235692099
16,974,1419,31622425,31622425,2.3276231663706635,270.5045867329128
24,1435,1157,32488570,32488570,4.982039358093635,348.12277657725286
22,1908,430,4717110,4717110,0.5417027106134037,41.234548648985104
13,331,1726,36359926,36359926,3.3385111606650644,329.70518185328336
11,1424,277,1167565,1167565,0.15776931217756865,9.64545088780012
7,322,912,5299642,5299642,0.35070084307748217,52.65814437683751
3,1317,1643,7584098,7584098,0.4139534947847215,66.60318249279199
10,1603,903,8804260,8804260,0.5704481066647851,91.26937082739832
12,1322,459,2934397,2934397,0.26660671594324437,30.40805728644685
9,798,244,675646,675646,0.095515794742872,5.718474846958547
9,781,1428,17455882,17455882,1.538494284534089,146.04511030040638
11,1784,1685,31433685,31433685,2.784865063735647,288.4819118401577
15,721,1482,31854118,31854118,2.742751288908959,293.37659547478097
14,898,1883,47830093,47830093,3.696932376518904,510.04856463526613
18,1723,40,97250,97250,0.1176306679761029,0.8715848400846723
24,69,1281,37874056,37874056,3.180950556317872,325.68999197117734
17,253,435,3149410,3149410,0.2538491411180209,31.15359338032859
16,1768,555,5616055,5616055,0.48726049163735996,57.11025264116598
4,556,743,2079667,2079667,0.08799445752718342,22.752172806543296
4,946,1120,4838410,4838410,0.28061842731459935,52.906100137350805
12,1569,547,4161586,4161586,0.37627760339849753,37.78926937112858
13,1344,625,5541885,5541885,0.49272483661389715,60.648121513191654
11,456,1812,33697774,33697774,3.017208708685231,353.73979938284833
17,1590,1515,39173365,39173365,3.202242362505593,390.8905394364288
2,786,1148,2234018,2234018,0.11690203726865254,20.003661522841558
15,1441,1893,52943434,52943434,4.325459886040234,435.161604460193
1,1503,1072,1623018,1623018,0.06509458900016472,15.579185853657261
17,1443,478,4358414,4358414,0.3333912225673654,44.89704981184558
19,789,619,7403250,7403250,0.6173911979207797,64.04829783787712
8,2000,743,5363727,5363727,0.3749494004253306,47.42607814396134
16,632,143,400839,400839,0.1421330828742174,4.253069747532689
22,693,768,12943114,12943114,1.1109422301360996,123.66332213327628
22,479,1920,78395530,78395530,7.186603655746442,746.5655891425553
16,819,97,223110,223110,0.1248168659491747,1.947854632730787
15,490,545,4439035,4439035,0.34476071635571165,46.622660639716585
1,1743,1705,2990580,2990580,0.17336816070254446,30.828320103092047
2,1086,1536,4045834,4045834,0.2459958282512704,41.62899393016919
16,1868,2001,63849919,63849919,6.638388458196245,677.404642127093
20,168,740,10550930,10550930,1.0637647626803077,90.4404433531682
9,1742,969,9218107,9218107,1.1438990991284999,94.75529690683595
9,814,2003,33764581,33764581,5.3657479887895585,330.0444226623307
1,985,1301,1295806,1295806,0.0865796804543647,13.38578316266567
22,727,794,13841812,13841812,1.2100793777015613,115.57406986595093
4,1084,1042,4401418,4401418,0.2679677176322071,43.1018948502642
18,1642,1826,59732122,59732122,4.537630163091684,579.8048895208697
19,597,52,81234,81234,0.10218916529889699,0.7972930222985009
3,503,1841,7728528,7728528,0.5362351287780113,83.37930302694215
11,1142,878,8729964,8729964,0.6260906734910244,73.12638088819081
18,2004,905,15762395,15762395,2.087352465267291,160.90240994570772
2,1639,1406,4298152,4298152,0.5364713236156263,42.67172167053102
15,121,1909,51298658,51298658,4.60190654415151,468.45505647132586
4,780,390,765970,765970,0.0717074456514444,7.501994310724077
3,1223,98,140346,140346,0.046633965228187794,1.1577804964720886
2,322,1856,4064650,4064650,0.17155400325666256,41.34019245131236
2,1205,568,1013890,1013890,0.06805047501759666,10.029639478475104
8,983,1978,29367376,29367376,2.2429985549591116,251.41108940218933
7,732,1319,11426507,11426507,0.7403639817167504,116.88630874416643
6,656,1019,5876583,5876583,0.5273948427440222,48.71835018455029
12,657,1876,39986950,39986950,3.4605717071144046,402.52921089769524
2,715,743,1092220,1092220,0.09199161185915523,10.816182305120092
10,574,51,53713,53713,0.06961387349416641,0.5808070803501366
20,1348,815,13743355,13743355,1.151885853653281,131.66134934235453
5,556,1082,5300728,5300728,0.3759477922703426,49.601224276810505
6,1924,112,280010,280010,0.056505496518304825,2.5309676746272043
16,158,842,10789398,10789398,0.8865274928702834,101.20066571131821
4,1473,245,544400,544400,0.060770011559118674,4.78242124859865
3,1836,1748,9343070,9343070,0.5562345080744585,77.03441133999304
9,1021,2031,35111938,35111938,3.942975671146856,345.495272075488
23,174,1268,35634614,35634614,3.4052315924075462,346.63512724870424
22,989,1260,34626070,34626070,6.791285645740807,378.8006647547467
2,1728,121,225191,225191,0.05009630998435004,2.3501980041361077
10,1759,528,3448378,3448378,0.27372904095930395,37.30060773840759
18,48,1141,22218703,22218703,2.071508495694611,182.49015183951212
21,422,904,16753842,16753842,1.8066794245758115,182.33112707601944
1,1331,1654,2219678,2219678,0.187358540789172,19.187953191000414
6,1291,408,1365586,1365586,0.09377188146012969,14.182120054924802
20,193,1782,60732352,60732352,5.364582583597361,657.7812358756586
2,2031,432,1069210,1069210,0.12091031682231235,11.465136107412334
19,1631,72,212842,212842,0.12470360439980005,2.2443973410844804
8,1157,1199,11472042,11472042,0.7532414079732969,118.55917929492163
1,1308,1628,2147342,2147342,0.12356538086750975,18.89082844279662
24,293,327,2566306,2566306,0.35588643182358487,26.504273947747404
21,1349,546,6715810,6715810,0.5839806584784679,55.98658764972574
2,924,1178,2490302,2490302,0.1579889960208371,22.15516370014533
12,1964,1364,23174370,23174370,2.4478351129495275,223.78947151459874
19,187,1236,27765514,27765514,2.097558346371712,281.797385760113
14,1923,1957,53598326,53598326,4.033333659291513,473.09058327100627
19,1679,270,1773370,1773370,0.2402020388511819,14.507951714408218
6,1235,979,6016944,6016944,0.48720831614377663,49.2944174258683
18,1816,1535,42886375,42886375,3.7199979794346545,417.5563483759564
5,413,1430,8791650,8791650,0.6687143910831144,94.75336830737044
4,2033,853,3928928,3928928,0.25222215436781725,36.92074828277924
5,1976,1350,9977860,9977860,0.7984730599136939,96.4060058095573
3,1679,81,150184,150184,0.04629418175841837,1.5186758726879324
22,829,1111,26877322,26877322,2.2811007635137823,226.59455075582048
5,1688,1943,18409935,18409935,1.3660691966344833,165.23096012266612
9,1997,852,7524874,7524874,0.4938381515962847,72.40434492264619
13,532,65,86785,86785,0.0926671081721664,0.786592589952133
16,1442,1383,30720589,30720589,2.5812049023580097,272.9708797032368
15,1785,1948,56651746,56651746,5.3104026589318885,499.1516320061091
10,1935,1588,25800246,25800246,1.8763543956905564,250.96791179151228
1,330,1561,532311,532311,0.06080450443800996,4.875428129015232
13,1163,215,809700,809700,0.15544850886202086,8.000605251851233
1,2001,2047,4118574,4118574,0.1970466617336435,40.75187561625237
10,94,1652,24750274,24750274,2.3907347120904343,260.7907644796686
6,1746,1215,9521965,9521965,0.6962019968528561,98.90098888925505
9,431,777,5179492,5179492,0.3459987568332375,46.97177492493611
21,1378,1706,60612484,60612484,5.273920088253244,564.112447445514
12,2022,719,7156217,7156217,0.5348972036573917,66.6608152407918
3,1582,1958,10790548,10790548,0.7800869258254981,105.21980601990715
9,1497,1295,15379430,15379430,1.3199534697570339,146.7194315428134
3,923,942,2656450,2656450,0.11772227709278849,28.83231410226479
19,1183,1426,38330890,38330890,3.728048638835775,369.9550341058989
19,1584,1263,30750271,30750271,2.2545358658527412,314.1870109031379
11,550,1298,17589208,17589208,1.2849219459052885,180.39793672488867
1,358,550,202960,202960,0.03458531833541532,1.6787041808567917
15,911,1155,19757440,19757440,1.4162852993189405,170.05997759057286
4,1812,594,2143162,2143162,0.12470541127874747,20.92101501790383
1,1928,522,1012168,1012168,0.05501354934660159,10.508828368896088
21,1415,1690,59565750,59565750,5.3266208093814775,564.5515296159701
24,1295,498,6365944,6365944,0.6205360930047936,63.23777167535966
24,1475,529,7234614,7234614,0.6947558225504388,75.90104873563344
3,1597,1497,6892198,6892198,0.49230768143383036,67.99572140844901
9,333,1970,31740650,31740650,3.183351765094063,326.4483615932263
8,892,638,3429898,3429898,0.2919868115190323,34.32821314656732
13,1173,821,9070418,9070418,0.7393080668453634,88.99514655132748
24,35,1024,24187914,24187914,2.031792535530799,225.36852815243358
15,788,734,8139336,8139336,0.6217138251165515,70.71594202125165
8,1334,720,4602250,4602250,0.2969418837713903,40.613590068102226
12,1482,838,8985046,8985046,0.5810772421526282,95.07059618994121
14,545,1995,52875490,52875490,5.86619384094349,495.0125926258489
2,81,954,998848,998848,0.11980122001965064,8.716737543425909
22,1308,1162,29912214,29912214,2.536875091186384,256.7330730990548
10,44,993,8938003,8938003,0.8475009912208562,72.51984976109426
1,798,1280,1035530,1035530,0.07789273382402905,10.431444447886626
17,1302,819,11820637,11820637,0.9378647474064563,120.14864939314674
5,145,357,566926,566926,0.08935996654949657,5.190485272931677
1,61,951,68482,68482,0.03242393225303181,0.6276005919441353
22,631,1165,29274130,29274130,2.288334554452651,273.24845480642375
6,1172,1306,10079718,10079718,0.7261498314832154,101.52583591705424
12,526,357,1597585,1597585,0.16316951073193697,15.183087600046434
21,1144,1316,36183430,36183430,3.6881579521151826,376.3233763615579
23,1223,1973,88118136,88118136,7.94249793725446,863.9576459631229
16,1915,1263,26379028,26379028,1.7768618241326022,223.80492087200818
11,163,958,9353922,9353922,0.652209845299979,92.58821782882286
5,563,129,141136,141136,0.0492396719011483,1.3608129720125781
8,1987,1602,21176848,21176848,1.7321866993041244,201.88426053779904
8,1434,988,8267594,8267594,0.5411387414913691,87.74114208452325
9,152,1648,22009050,22009050,2.081019378458659,178.56289802751033
8,1738,1422,16651630,16651630,1.084749602760002,137.1676933067779
8,1792,636,3982642,3982642,0.32395478387252935,32.739027243421575
19,1050,974,18127124,18127124,1.854752452458611,197.2962303648019
22,1781,1363,41484278,41484278,4.8824636388558345,413.67323790330767
2,301,953,1206508,1206508,0.1188726250281781,10.932592744323422
10,578,816,6480682,6480682,0.6178565765622539,63.028164229174386
10,1769,351,1736758,1736758,0.1944495188185092,16.063861542921806
2,454,1233,2094877,2094877,0.14188376028559843,20.26580735496308
2,2012,438,1078366,1078366,0.05432319899099175,10.629903865362573
20,1629,1308,34676398,34676398,2.8414589909346932,357.73482403120966
11,2017,908,10095154,10095154,0.783347141087162,105.04307956866693
8,1660,1806,25861930,25861930,2.02435162730331,246.89879558351373
13,1176,1195,18569115,18569115,1.4386879598205153,165.5039977088018
20,1726,1688,57101674,57101674,4.760012552803984,573.60115903566
22,498,1370,40141010,40141010,7.937837605190663,363.3122365416718
2,1005,140,161990,161990,0.04252865476228978,1.5405320469313901
19,803,1451,39104460,39104460,2.852333479741087,331.471936836268
22,861,356,2979374,2979374,0.2575604920624,27.68394275991095
7,525,1801,20437758,20437758,1.70575056300606,190.57640961282124
3,1487,919,3067632,3067632,0.10794088948153124,27.09235075235623
22,526,531,6217489,6217489,0.5765178976465272,54.59120770881713
19,1881,1092,23550082,23550082,2.326780245360843,191.41328296551868
19,517,369,2652382,2652382,0.3010752595561507,27.61863980691916
24,1291,1194,34371688,34371688,3.095270178573352,335.20904274485383
19,748,1137,24153301,24153301,1.7811685927313872,219.02666856871056
24,1299,57,150718,150718,0.12330966941753187,1.5883891257755132
1,499,239,121900,121900,0.025486105955427725,1.201240000218437
9,483,1092,10087906,10087906,0.748892423711575,97.22969167669044
3,1328,765,2196325,2196325,0.14112019620128802,19.662260463268247
2,984,825,1502335,1502335,0.07472075744718044,13.13085533610867
15,1451,1694,42675258,42675258,3.620948692621976,394.9304259758893
7,1979,1442,15354426,15354426,0.9782111191428916,132.88216918330664
4,291,675,1572760,1572760,0.1084349167512549,15.378246844240515
10,1803,1102,12938592,12938592,0.9825999915951237,119.16904227887584
3,1836,1733,9210905,9210905,0.6426194797647534,78.44428585782443
10,1247,1691,27877836,27877836,2.50228167157476,277.439471398269
8,1542,1767,24612553,24612553,1.733470906101485,235.47981832496723
9,1177,1836,29163034,29163034,2.4556498568165495,281.25200786510334
14,1659,1619,36799880,36799880,2.5834045087799185,339.0093697479095
22,1119,328,2636802,2636802,0.2357887720695031,28.22974604615147
11,1241,1915,39088990,39088990,3.2485074418304456,336.5740610836769
24,1348,463,5570363,5570363,0.5576215559373697,52.9210242137471
5,477,1329,7718842,7718842,0.49186047035966923,68.87801613841032
15,1018,1665,40547755,40547755,2.9403745362528313,398.0126214170905
19,1993,114,464446,464446,0.1205554130233495,4.080309156574005
1,1715,831,1434316,1434316,0.05106258946895872,12.528346744652673
6,1302,1354,10951162,10951162,0.8685599812573002,93.15511018608734
10,1977,398,2220452,2220452,0.1188056735285927,22.11238153717203
23,1239,1599,58283560,58283560,5.127513399615586,521.2007086539329
9,65,1033,8623494,8623494,0.8718392037414159,80.65618208985468
16,1556,1120,20587850,20587850,1.947848852741493,223.93118768954014
22,1824,753,13304767,13304767,1.2914164179326801,116.56615999148555
19,659,835,13124540,13124540,3.3436904347026823,111.19366200782481
4,2035,1004,5081254,5081254,0.5853854686614146,54.320734335618845
21,1091,1907,74872644,74872644,7.45083184750856,740.3014161171508
7,1057,1526,15610990,15610990,2.8319831309909658,165.73655261239873
24,268,493,5739023,5739023,0.5957520339728026,51.10223210768333
24,1856,640,10630410,10630410,0.8675650306188637,105.38419989500744
18,289,1322,30129712,30129712,2.5099913432398058,248.8047204730021
12,311,1616,29264154,29264154,2.5306608492318503,242.300327745757
13,614,650,5484060,5484060,0.46036036141836134,45.65245175328992
18,441,316,1845766,1845766,0.2693983485902473,19.146552291317274
22,1300,1479,47906299,47906299,3.1720403280406173,504.4694820738475
1,54,519,33745,33745,0.019012595032732813,0.3174444631108303
22,1285,1336,39242338,39242338,3.412925267410535,366.6954137721198
10,100,1777,28632811,28632811,2.5928514850144424,286.07315344469265
2,760,576,776458,776458,0.05954144374395644,7.402508911812484
8,974,1216,11556874,11556874,0.9087863236365098,98.34863940971633
11,821,511,3041482,3041482,0.26423035497785613,26.910248894188296
22,1897,145,721240,721240,0.2266680080144649,6.0569125262242975
